0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,date
-0.75534993,-0.78766346,-0.62524426,0.4381583,-0.399134,-0.611584,0.27506262,0.024741607,-0.41621673,-0.29196423,0.5902319,0.24882896,0.66505116,-0.07905939,-0.13593706,0.25780252,2017-06-01
-0.5162976,-0.38641095,0.23823671,-0.079782225,-0.20725536,-0.06935534,0.34483114,-0.058440648,-0.6001536,-0.8034377,0.80714375,-0.28178445,0.7327111,-0.53546906,0.25453964,0.24874789,2017-06-02
-0.6616326,-0.5887828,0.26948082,-0.077486366,0.18122824,-0.3418313,0.5286398,0.6399816,-0.8913449,0.03385037,0.54867905,-0.5070744,0.5170755,-0.36312285,0.18260008,0.029985381,2017-06-03
0.0041708034,-0.33520275,-0.4438265,0.76214284,-0.008145942,0.20668261,-0.3471281,0.5304279,-0.555169,0.7351548,0.4905157,0.4462927,0.38028175,0.15544477,0.44039014,-0.3019504,2017-06-04
0.42724624,-0.36331525,-0.3858852,0.2284892,0.29553494,-0.296843,0.15509821,-0.37651518,0.05891701,0.09149381,0.60662353,0.69043607,0.7869122,-0.4770516,-0.2856886,-0.07046965,2017-06-05
-0.06701688,-0.838968,-0.6351753,-0.17859069,0.07711397,-0.09938433,0.2789463,0.14302646,0.029570997,-0.36951092,0.43762073,0.33684447,0.38328004,-0.2888723,0.41147083,0.2741519,2017-06-06
0.22050187,-0.42536804,-0.49281564,-0.39165217,-0.33253932,0.078202665,0.28876248,-0.049900495,-0.44248444,-0.57151896,0.51715,0.22155273,0.5004931,0.03336862,0.7205497,-0.10942463,2017-06-07
-0.36441272,-0.6538648,-0.38738805,-0.27077073,-0.2357642,-0.40354076,-0.12303802,0.15607506,-0.18035118,-0.738325,0.53598064,0.030650394,0.34773532,-0.6497149,0.3434064,0.029967375,2017-06-08
0.45839462,-0.107743174,-0.2708858,-0.05690239,0.079207905,0.57600707,0.22562803,-0.31129667,-0.34700215,-0.43425566,0.7577014,-0.22345048,0.35951993,-0.2585797,0.63832915,-0.37960628,2017-06-09
-0.7310033,0.46680236,-0.31611508,0.2802148,0.07736985,0.510596,-0.7924794,0.20754816,-0.73363364,-0.29920718,0.64622766,0.18334389,0.12468213,-0.18433405,0.74477744,-0.1316045,2017-06-10
0.00091563514,-0.2050877,0.27091756,0.33547863,0.3212889,0.42997617,-0.12451397,0.27179924,-0.52233785,0.5655857,0.18571116,0.44168752,0.74024904,-0.64826375,0.59177744,-0.33899263,2017-06-11
0.67402124,-0.7779358,0.17859751,-0.5194844,-0.004468595,-0.5884328,0.8003755,0.7886701,-0.36153862,0.091094084,0.3312707,0.43497592,0.49755445,0.1050789,-0.16137198,0.39547837,2017-06-12
0.07371395,-0.56537825,-0.36058038,-0.023707917,-0.2298609,-0.7221624,0.4997595,-0.43098706,-0.26284075,-0.6091623,0.7115754,0.2315755,0.8160699,-0.4269956,-0.39786187,0.030548526,2017-06-13
0.40659663,0.23519006,-0.22635184,-0.33905163,0.13864595,-0.4656841,0.21770264,-0.44233966,-0.529269,-0.72927403,0.8543641,0.20332724,0.68320215,-0.10911722,-0.24257647,0.10587787,2017-06-14
0.223264,-0.3939059,-0.5533754,-0.15606111,0.3715441,-0.47243214,-0.473135,0.261839,-0.6265552,-0.7414935,0.7390516,-0.12986052,0.19288717,0.19838057,0.35734165,0.55891466,2017-06-15
-0.2478254,-0.42649496,0.10918411,-0.33114472,-0.15155204,0.43044785,0.56653,0.62651753,-0.22887217,-0.3167923,0.84178656,0.34875327,0.1873304,-0.5488994,0.16743784,-0.10211946,2017-06-16
-0.36405507,0.20034806,-0.1791228,0.3214389,-0.074916534,0.17241812,0.16854449,0.16502859,-0.89616776,-0.18931842,0.85221297,-0.15345682,0.582328,0.4830075,0.4457103,0.027102157,2017-06-17
0.30563557,-0.23430173,-0.3789419,0.5192468,0.63893235,0.4175178,0.3356386,0.12726805,-0.64033973,0.6327103,0.82148784,0.4030431,0.60940033,0.2853353,0.053757783,0.08784765,2017-06-18
-0.13614048,-0.72451466,-0.29972953,-0.20461866,0.4440971,-0.38039172,0.6434411,0.4134553,-0.51360387,0.55695707,0.2583179,0.68187255,0.72531044,-0.13194215,-0.11925124,0.27186316,2017-06-19
0.39571768,-0.77890617,-0.3255141,0.08266219,-0.34862778,-0.40523702,0.21787962,0.39748678,-0.12071701,0.29638445,-0.20811425,0.56708527,0.665936,-0.33342656,0.5154588,-0.2113524,2017-06-20
0.33230102,-0.4921608,-0.6185888,-0.11366851,0.60596627,0.58397394,-0.11374382,0.22530805,-0.2589846,0.10470421,0.5353,0.4110667,0.105317704,0.12152754,0.68689555,0.25043553,2017-06-21
0.080449894,-0.22413757,-0.643854,-0.12067548,-0.04278711,0.55385476,-0.40450513,0.31988773,-0.46721834,-0.16048443,0.40489194,0.58526874,0.20410803,0.3652535,0.87907416,0.08925385,2017-06-22
-0.14250255,-0.21665584,0.0015555011,0.100242764,-0.7047531,-0.715857,-0.29096097,0.76358247,-0.44553372,0.12741666,0.29349375,0.679629,0.4599755,-0.5982403,0.04798085,-0.54859394,2017-06-23
0.29910487,0.50357187,0.54221886,-0.37293395,0.05179662,0.15996534,-0.016715068,0.71533966,-0.769135,0.29052207,0.46197495,0.4279169,0.38105315,-0.36395636,0.4430357,-0.43116322,2017-06-24
0.44175076,0.18227886,-0.1594217,0.67999285,0.7052126,0.32494903,-0.72012866,-0.363309,-0.532802,-0.056419417,0.62019086,0.005212178,0.6637101,0.0531576,0.45153773,0.38131022,2017-06-25
0.2493068,-0.29008928,-0.21958531,0.40197384,0.40930343,-0.1139159,-0.76456475,0.11506823,-0.22005585,-0.017659144,0.104362845,0.7437416,0.7744527,-0.37924993,0.5641262,0.41773543,2017-06-26
-0.039880972,-0.798579,-0.36292565,0.2157384,-0.1131309,0.18829875,0.5123393,0.33123294,-0.5155606,0.24433085,0.40264148,0.19165318,0.6623925,-0.1807506,0.6526025,-0.119334266,2017-06-27
0.16572766,0.12630576,-0.319651,-0.17009279,-0.4608651,0.013339093,-0.07698026,-0.02744609,-0.36347637,0.16576597,0.06647507,0.8616223,0.77500427,-0.12096859,0.65340525,-0.40471098,2017-06-28
