start_id,end_id,amount
BR02,BL22,7495.0
BR02,BL23,15245.0
BR02,BR01,60749.0
BR02,BR02,14835.0
BR02,BR03,17750.0
BR02,BR04,282995.0
BR02,BR05,26212.0
BR02,BR06,53636.0
BR02,BR07,124734.0
BR02,BR08,109815.0
BR02,BR09,101647.0
BR02,BR11,180306.0
BR02,BR12,103714.0
BR02,BR13,24619.0
BR02,BR14,36443.0
BR02,BR15,40230.0
BR02,BR16,63305.0
BR02,BR17,46965.0
BR02,BR18,16185.0
BR02,BR19,17288.0
BR02,BR20,5204.0
BR02,BR21,14219.0
BR02,BR22,9757.0
BR02,BR23,8384.0
BR02,G01,1047.0
BR02,G02,791.0
BR02,G03,1349.0
BR02,G03A,640.0
BR02,G04,1354.0
BR02,G05,1022.0
BR02,G06,881.0
BR02,G07,4590.0
BR02,G08,3394.0
BR02,G09,8709.0
BR02,G10,14504.0
BR02,G11,4216.0
BR02,G13,5447.0
BR02,G14,18850.0
BR02,G15,26479.0
BR02,G17,24963.0
BR02,G18,25313.0
BR02,G19,21182.0
BR02,O01,13022.0
BR02,O02,16803.0
BR02,O03,15933.0
BR02,O04,27274.0
BR02,O06,19119.0
BR02,O09,14476.0
BR02,O10,6808.0
BR02,O11,9159.0
BR02,O12,5288.0
BR02,O13,4040.0
BR02,O14,4861.0
BR02,O15,2275.0
BR02,O16,2342.0
BR02,O17,2010.0
BR02,O18,6874.0
BR02,O19,5234.0
BR02,O20,3900.0
BR02,O21,3708.0
BR02,OO50,5836.0
BR02,OO51,6150.0
BR02,OO52,5340.0
BR02,OO53,5240.0
BR02,OO54,5726.0
BR02,R02,3235.0
BR02,R03,9352.0
BR02,R04,15236.0
BR02,R06,10195.0
BR02,R09,33784.0
BR02,R12,12532.0
BR02,R14,12890.0
BR02,R15,17898.0
BR02,R16,10912.0
BR02,R17,9284.0
BR02,R18,3730.0
BR02,R19,11627.0
BR02,R20,1786.0
BR02,R21,2693.0
BR02,R22,5775.0
BR02,R22A,1936.0
BR02,R23,839.0
BR02,R24,801.0
BR02,R25,3583.0
BR02,R26,2394.0
BR02,R27,1820.0
BR02,R28,12267.0
BR03,BL01,1671.0
BR03,BL02,4006.0
BR03,BL03,2328.0
BR03,BL04,4027.0
BR03,BL05,6075.0
BR03,BL06,7441.0
BR03,BL07,14568.0
BR03,BL08,12319.0
BR03,BL09,6728.0
BR03,BL10,15117.0
BR03,BL11,33877.0
BR03,BL12,100014.0
BR03,BL13,23302.0
BR03,BL14,16422.0
BR03,BL15,93071.0
BR03,BL16,31576.0
BR03,BL17,14158.0
BR03,BL18,21011.0
BR03,BL19,7246.0
BR03,BL20,5412.0
BR03,BL21,9533.0
BR03,BL22,9052.0
BR03,BL23,12596.0
BR03,BR01,35557.0
BR03,BR02,20216.0
BR03,BR03,8007.0
BR03,BR04,85480.0
BR03,BR05,5794.0
BR03,BR06,12754.0
BR03,BR07,51135.0
BR03,BR08,49758.0
BR03,BR09,64209.0
BR03,BR11,122660.0
BR03,BR12,63861.0
BR03,BR13,13768.0
BR03,BR14,14272.0
BR03,BR15,20226.0
BR03,BR16,55488.0
BR03,BR17,41882.0
BR03,BR18,6343.0
BR03,BR19,7908.0
BR03,BR20,2647.0
BR03,BR21,8101.0
BR03,BR22,5138.0
BR03,BR23,7757.0
BR03,G01,515.0
BR03,G02,323.0
BR03,G03,355.0
BR03,G03A,124.0
BR03,G04,427.0
BR03,G05,336.0
BR03,G06,152.0
BR03,G07,1244.0
BR03,G08,1468.0
BR03,G09,3065.0
BR03,G10,13421.0
BR03,G11,4659.0
BR03,G13,5222.0
BR03,G14,17527.0
BR03,G15,25087.0
BR03,G17,14974.0
BR03,G18,23053.0
BR03,G19,14649.0
BR03,O01,3367.0
BR03,O02,3897.0
BR03,O03,4305.0
BR03,O04,6669.0
BR03,O06,14029.0
BR03,O09,9529.0
BR03,O10,5463.0
BR03,O11,7659.0
BR03,O12,3243.0
BR03,O13,2077.0
BR03,O14,2549.0
BR03,O15,1467.0
BR03,O16,1440.0
BR03,O17,1493.0
BR03,O18,2250.0
BR03,O19,5300.0
BR03,O20,1685.0
BR03,O21,1699.0
BR03,OO50,1897.0
BR03,OO51,1727.0
BR03,OO52,3477.0
BR03,OO53,2071.0
BR03,OO54,3041.0
BR03,R02,3767.0
BR03,R03,12414.0
BR03,R04,10620.0
BR03,R06,5775.0
BR03,R09,19429.0
BR03,R12,10347.0
BR03,R14,10601.0
BR03,R15,10657.0
BR03,R16,8599.0
BR03,R17,6981.0
BR03,R18,2103.0
BR03,R19,9414.0
BR03,R20,1084.0
BR03,R21,2902.0
BR03,R22,4099.0
BR03,R22A,1909.0
BR03,R23,1021.0
BR03,R24,565.0
BR03,R25,4238.0
BR03,R26,2097.0
BR03,R27,1190.0
BR03,R28,10595.0
BR04,BL01,10767.0
BR04,BL02,21608.0
BR04,BL03,10197.0
BR04,BL04,32109.0
BR04,BL05,39998.0
BR04,BL06,57287.0
BR04,BL07,92379.0
BR04,BL08,67645.0
BR04,BL09,39241.0
BR04,BL10,72401.0
BR04,BL11,136420.0
BR04,BL12,475129.0
BR04,BL13,95387.0
BR04,BL14,104759.0
BR04,BL15,624228.0
BR04,BL16,198494.0
BR04,BL17,110504.0
BR04,BL18,140950.0
BR04,BL19,45563.0
BR04,BL20,45128.0
BR04,BL21,49160.0
BR04,BL22,60558.0
BR04,BL23,102378.0
BR04,BR01,112591.0
BR04,BR02,267323.0
BR04,BR03,81158.0
BR04,BR04,36155.0
BR04,BR05,39739.0
BR04,BR06,209053.0
BR04,BR07,373073.0
BR04,BR08,362874.0
BR04,BR09,376680.0
BR04,BR11,662381.0
BR04,BR12,351486.0
BR04,BR13,87944.0
BR04,BR14,106272.0
BR04,BR15,142235.0
BR04,BR16,222671.0
BR04,BR17,211733.0
BR04,BR18,57965.0
BR04,BR19,58832.0
BR04,BR20,21933.0
BR04,BR21,57287.0
BR04,BR22,40170.0
BR04,BR23,36620.0
BR04,G01,2605.0
BR04,G02,2033.0
BR04,G03,2057.0
BR04,G03A,482.0
BR04,G04,2614.0
BR04,G05,2363.0
BR04,G06,880.0
BR04,G07,5801.0
BR04,G08,4339.0
BR04,G09,10306.0
BR04,G10,33489.0
BR04,G11,8856.0
BR04,G13,16173.0
BR04,G14,62064.0
BR04,G15,83900.0
BR04,G17,80674.0
BR04,G18,95267.0
BR04,G19,71171.0
BR04,O01,19509.0
BR04,O02,24462.0
BR04,O03,21356.0
BR04,O04,37285.0
BR04,O06,52672.0
BR04,O09,41280.0
BR04,O10,23782.0
BR04,O11,31254.0
BR04,O12,14255.0
BR04,O13,16071.0
BR04,O14,14706.0
BR04,O15,7591.0
BR04,O16,6001.0
BR04,O17,5322.0
BR04,O18,16792.0
BR04,O19,18851.0
BR04,O20,13408.0
BR04,O21,13198.0
BR04,OO50,22616.0
BR04,OO51,22282.0
BR04,OO52,22818.0
BR04,OO53,23244.0
BR04,OO54,22380.0
BR04,R02,32854.0
BR04,R03,79500.0
BR04,R04,79013.0
BR04,R06,29869.0
BR04,R09,48586.0
BR04,R12,39030.0
BR04,R14,41915.0
BR04,R15,55442.0
BR04,R16,37556.0
BR04,R17,30267.0
BR04,R18,14574.0
BR04,R19,42499.0
BR04,R20,7231.0
BR04,R21,10604.0
BR04,R22,21580.0
BR04,R22A,6841.0
BR04,R23,4379.0
BR04,R24,2975.0
BR04,R25,14861.0
BR04,R26,8783.0
BR04,R27,6571.0
BR04,R28,52860.0
BR05,BL01,3240.0
BR05,BL02,3712.0
BR05,BL03,1791.0
BR05,BL04,4805.0
BR05,BL05,7111.0
BR05,BL06,8456.0
BR05,BL07,16139.0
BR05,BL08,10327.0
BR05,BL09,9116.0
BR05,BL10,14075.0
BR05,BL11,36237.0
BR05,BL12,115255.0
BR05,BL13,29854.0
BR05,BL14,24282.0
BR05,BL15,122332.0
BR05,BL16,39558.0
BR05,BL17,26318.0
BR05,BL18,45383.0
BR05,BL19,9855.0
BR05,BL20,9794.0
BR05,BL21,14633.0
BR05,BL22,14472.0
BR05,BL23,23587.0
BR05,BR01,22572.0
BR05,BR02,24955.0
BR05,BR03,5537.0
BR05,BR04,51771.0
BR05,BR05,8429.0
BR05,BR06,32067.0
BR05,BR07,73615.0
BR05,BR08,93601.0
BR05,BR09,110024.0
BR05,BR11,162518.0
BR05,BR12,89147.0
BR05,BR13,18709.0
BR05,BR14,21104.0
BR05,BR15,33720.0
BR05,BR16,59793.0
BR05,BR17,49901.0
BR05,BR18,12679.0
BR05,BR19,8955.0
BR05,BR20,3553.0
BR05,BR21,8856.0
BR05,BR22,7724.0
BR05,BR23,10319.0
BR05,G01,673.0
BR05,G02,500.0
BR05,G03,540.0
BR05,G03A,175.0
BR05,G04,796.0
BR05,G05,636.0
BR05,G06,304.0
BR05,G07,1848.0
BR05,G08,1581.0
BR05,G09,5101.0
BR05,G10,16154.0
BR05,G11,4925.0
BR05,G13,5923.0
BR05,G14,18564.0
BR05,G15,23604.0
BR05,G17,20086.0
BR05,G18,21490.0
BR05,G19,15424.0
BR05,O01,3487.0
BR05,O02,5334.0
BR05,O03,3688.0
BR05,O04,6381.0
BR05,O06,15501.0
BR05,O09,10168.0
BR05,O10,6193.0
BR05,O11,10039.0
BR05,O12,3689.0
BR05,O13,3583.0
BR05,O14,3105.0
BR05,O15,1425.0
BR05,O16,1366.0
BR05,O17,1827.0
BR05,O18,3012.0
BR05,O19,5276.0
BR05,O20,2082.0
BR05,O21,1731.0
BR05,OO50,3281.0
BR05,OO51,2919.0
BR05,OO52,2479.0
BR05,OO53,2426.0
BR05,OO54,3094.0
BR05,R02,9682.0
BR05,R03,25242.0
BR05,R04,15067.0
BR05,R06,9772.0
BR05,R09,17217.0
BR05,R12,11813.0
BR05,R14,11938.0
BR05,R15,12923.0
BR05,R16,10416.0
BR05,R17,11673.0
BR05,R18,3855.0
BR05,R19,9450.0
BR05,R20,2096.0
BR05,R21,2325.0
BR05,R22,4893.0
BR05,R22A,2529.0
BR05,R23,658.0
BR05,R24,953.0
BR05,R25,3899.0
BR05,R26,2387.0
BR05,R27,2395.0
BR05,R28,12739.0
BR06,BL01,5049.0
BR06,BL02,6326.0
BR06,BL03,2476.0
BR06,BL04,7298.0
BR06,BL05,12017.0
BR06,BL06,15717.0
BR06,BL07,33212.0
BR06,BL08,26590.0
BR06,BL09,13259.0
BR06,BL10,26900.0
BR06,BL11,61149.0
BR06,BL12,193110.0
BR06,BL13,35915.0
BR06,BL14,37090.0
BR06,BL15,159646.0
BR06,BL16,33414.0
BR06,BL17,19441.0
BR06,BL18,42397.0
BR06,BL19,20901.0
BR06,BL20,16937.0
BR06,BL21,13278.0
BR06,BL22,17906.0
BR06,BL23,29221.0
BR06,BR01,63568.0
BR06,BR02,68495.0
BR06,BR03,16062.0
BR06,BR04,258674.0
BR06,BR05,38776.0
BR06,BR06,15828.0
BR06,BR07,42862.0
BR06,BR08,65557.0
BR06,BR09,104619.0
BR06,BR11,177290.0
BR06,BR12,76353.0
BR06,BR13,23565.0
BR06,BR14,29245.0
BR06,BR15,38848.0
BR06,BR16,56984.0
BR06,BR17,51454.0
BR06,BR18,12843.0
BR06,BR19,14375.0
BR06,BR20,6333.0
BR06,BR21,15921.0
BR06,BR22,9279.0
BR06,BR23,13721.0
BR06,G01,3279.0
BR06,G02,2309.0
BR06,G03,2965.0
BR06,G03A,679.0
BR06,G04,3301.0
BR06,G05,2298.0
BR06,G06,1131.0
BR06,G07,4993.0
BR06,G08,4945.0
BR06,G09,6160.0
BR06,G10,20663.0
BR06,G11,8747.0
BR06,G13,10438.0
BR06,G14,34473.0
BR06,G15,33116.0
BR06,G17,16016.0
BR06,G18,31588.0
BR06,G19,30688.0
BR06,O01,7135.0
BR06,O02,10010.0
BR06,O03,8939.0
BR06,O04,12985.0
BR06,O06,29469.0
BR06,O09,14815.0
BR06,O10,11504.0
BR06,O11,15485.0
BR06,O12,6694.0
BR06,O13,3967.0
BR06,O14,4605.0
BR06,O15,2917.0
BR06,O16,3192.0
BR06,O17,2289.0
BR06,O18,6522.0
BR06,O19,7753.0
BR06,O20,4054.0
BR06,O21,3539.0
BR06,OO50,6640.0
BR06,OO51,4998.0
BR06,OO52,4955.0
BR06,OO53,5176.0
BR06,OO54,5769.0
BR06,R02,10544.0
BR06,R03,23871.0
BR06,R04,10958.0
BR06,R06,11246.0
BR06,R09,28664.0
BR06,R12,20907.0
BR06,R14,19256.0
BR06,R15,20018.0
BR06,R16,14893.0
BR06,R17,12574.0
BR06,R18,6073.0
BR06,R19,16211.0
BR06,R20,3089.0
BR06,R21,5057.0
BR06,R22,7402.0
BR06,R22A,4602.0
BR06,R23,1155.0
BR06,R24,2817.0
BR06,R25,7530.0
BR06,R26,3605.0
BR06,R27,2995.0
BR06,R28,20354.0
BR07,BL01,12277.0
BR07,BL02,20676.0
BR07,BL03,11466.0
BR07,BL04,39938.0
BR07,BL05,48257.0
BR07,BL06,65187.0
BR07,BL07,100985.0
BR07,BL08,91843.0
BR07,BL09,59316.0
BR07,BL10,70936.0
BR07,BL11,153514.0
BR07,BL12,480525.0
BR07,BL13,89140.0
BR07,BL14,89174.0
BR07,BL15,403152.0
BR07,BL16,72956.0
BR07,BL17,34081.0
BR07,BL18,66447.0
BR07,BL19,27720.0
BR07,BL20,33384.0
BR07,BL21,32923.0
BR07,BL22,46116.0
BR07,BL23,91288.0
BR07,BR01,164418.0
BR07,BR02,160215.0
BR07,BR03,48093.0
BR07,BR04,467470.0
BR07,BR05,88853.0
BR07,BR06,51517.0
BR07,BR07,41608.0
BR07,BR08,113571.0
BR07,BR09,222734.0
BR07,BR11,361552.0
BR07,BR12,268963.0
BR07,BR13,55498.0
BR07,BR14,128558.0
BR07,BR15,168110.0
BR07,BR16,251636.0
BR07,BR17,225526.0
BR07,BR18,62055.0
BR07,BR19,79634.0
BR07,BR20,32042.0
BR07,BR21,78824.0
BR07,BR22,52625.0
BR07,BR23,24918.0
BR07,G01,5577.0
BR07,G02,4510.0
BR07,G03,5543.0
BR07,G03A,864.0
BR07,G04,7399.0
BR07,G05,4462.0
BR07,G06,1794.0
BR07,G07,8588.0
BR07,G08,8458.0
BR07,G09,13763.0
BR07,G10,45535.0
BR07,G11,18835.0
BR07,G13,27879.0
BR07,G14,77479.0
BR07,G15,74651.0
BR07,G17,32200.0
BR07,G18,58313.0
BR07,G19,53407.0
BR07,O01,19158.0
BR07,O02,32335.0
BR07,O03,26108.0
BR07,O04,45236.0
BR07,O06,58166.0
BR07,O09,38394.0
BR07,O10,26310.0
BR07,O11,39627.0
BR07,O12,16637.0
BR07,O13,16625.0
BR07,O14,19030.0
BR07,O15,8704.0
BR07,O16,6467.0
BR07,O17,8311.0
BR07,O18,19315.0
BR07,O19,21763.0
BR07,O20,13499.0
BR07,O21,15877.0
BR07,OO50,20654.0
BR07,OO51,22561.0
BR07,OO52,20849.0
BR07,OO53,24432.0
BR07,OO54,23138.0
BR07,R02,16201.0
BR07,R03,36733.0
BR07,R04,12810.0
BR07,R06,23836.0
BR07,R09,59753.0
BR07,R12,47709.0
BR07,R14,52255.0
BR07,R15,59822.0
BR07,R16,45080.0
BR07,R17,40410.0
BR07,R18,19168.0
BR07,R19,49061.0
BR07,R20,10071.0
BR07,R21,13954.0
BR07,R22,23833.0
BR07,R22A,9455.0
BR07,R23,4894.0
BR07,R24,4426.0
BR07,R25,18154.0
BR07,R26,11587.0
BR07,R27,11274.0
BR07,R28,55822.0
BR08,BL01,18559.0
BR08,BL02,33462.0
BR08,BL03,21757.0
BR08,BL04,64105.0
BR08,BL05,68107.0
BR08,BL06,90272.0
BR08,BL07,140383.0
BR08,BL08,131777.0
BR08,BL09,72271.0
BR08,BL10,82615.0
BR08,BL11,136203.0
BR08,BL12,654684.0
BR08,BL13,103345.0
BR08,BL14,101543.0
BR08,BL15,482386.0
BR08,BL16,117117.0
BR08,BL17,80775.0
BR08,BL18,212983.0
BR08,BL19,75033.0
BR08,BL20,60327.0
BR08,BL21,59298.0
BR08,BL22,72920.0
BR08,BL23,144200.0
BR08,BR01,162625.0
BR08,BR02,106837.0
BR08,BR03,42605.0
BR08,BR04,376691.0
BR08,BR05,95182.0
BR08,BR06,68116.0
BR08,BR07,106977.0
BR08,BR08,42075.0
BR08,BR09,165431.0
BR08,BR11,466230.0
BR08,BR12,335037.0
BR08,BR13,97707.0
BR08,BR14,187031.0
BR08,BR15,183551.0
BR08,BR16,297389.0
BR08,BR17,264651.0
BR08,BR18,97571.0
BR08,BR19,141118.0
BR08,BR20,57826.0
BR08,BR21,123713.0
BR08,BR22,85467.0
BR08,BR23,47880.0
BR08,G01,7894.0
BR08,G02,9295.0
BR08,G03,11475.0
BR08,G03A,1558.0
BR08,G04,13800.0
BR08,G05,8289.0
BR08,G06,3666.0
BR08,G07,12031.0
BR08,G08,10315.0
BR08,G09,14549.0
BR08,G10,47241.0
BR08,G11,23025.0
BR08,G13,27907.0
BR08,G14,90501.0
BR08,G15,78785.0
BR08,G17,69039.0
BR08,G18,112774.0
BR08,G19,95275.0
BR08,O01,30504.0
BR08,O02,37566.0
BR08,O03,42754.0
BR08,O04,60537.0
BR08,O06,72182.0
BR08,O09,39221.0
BR08,O10,32427.0
BR08,O11,45655.0
BR08,O12,25808.0
BR08,O13,21573.0
BR08,O14,24232.0
BR08,O15,11766.0
BR08,O16,4299.0
BR08,O17,7165.0
BR08,O18,25175.0
BR08,O19,24337.0
BR08,O20,15842.0
BR08,O21,21409.0
BR08,OO50,27848.0
BR08,OO51,30088.0
BR08,OO52,29528.0
BR08,OO53,25456.0
BR08,OO54,31083.0
BR08,R02,44808.0
BR08,R03,109216.0
BR08,R04,40266.0
BR08,R06,24444.0
BR08,R09,75479.0
BR08,R12,53766.0
BR08,R14,74160.0
BR08,R15,67003.0
BR08,R16,59793.0
BR08,R17,62765.0
BR08,R18,25691.0
BR08,R19,69439.0
BR08,R20,18605.0
BR08,R21,16628.0
BR08,R22,35925.0
BR08,R22A,11434.0
BR08,R23,6992.0
BR08,R24,5499.0
BR08,R25,19856.0
BR08,R26,14587.0
BR08,R27,15367.0
BR08,R28,75405.0
BR09,BL01,23241.0
BR09,BL02,39225.0
BR09,BL03,25411.0
BR09,BL04,90181.0
BR09,BL05,90429.0
BR09,BL06,131939.0
BR09,BL07,166745.0
BR09,BL08,188474.0
BR09,BL09,122327.0
BR09,BL10,116408.0
BR09,BL11,294425.0
BR09,BL12,1305110.0
BR09,BL13,84238.0
BR09,BL14,105455.0
BR09,BL15,407406.0
BR09,BL16,131558.0
BR09,BL17,84021.0
BR09,BL18,200159.0
BR09,BL19,80222.0
BR09,BL20,64351.0
BR09,BL21,57755.0
BR09,BL22,81655.0
BR09,BL23,146529.0
BR09,BR01,174717.0
BR09,BR02,108649.0
BR09,BR03,49884.0
BR09,BR04,381122.0
BR09,BR05,101672.0
BR09,BR06,96707.0
BR09,BR07,198933.0
BR09,BR08,147644.0
BR09,BR09,95242.0
BR09,BR11,393587.0
BR09,BR12,300237.0
BR09,BR13,69407.0
BR09,BR14,170913.0
BR09,BR15,167602.0
BR09,BR16,223898.0
BR09,BR17,238907.0
BR09,BR18,88584.0
BR09,BR19,142311.0
BR09,BR20,47341.0
BR09,BR21,132877.0
BR09,BR22,106665.0
BR09,BR23,36188.0
BR09,G01,57487.0
BR09,G02,72109.0
BR09,G03,90035.0
BR09,G03A,12118.0
BR09,G04,106406.0
BR09,G05,77492.0
BR09,G06,48834.0
BR09,G07,87831.0
BR09,G08,80201.0
BR09,G09,163267.0
BR09,G10,230019.0
BR09,G11,69207.0
BR09,G13,49971.0
BR09,G14,237560.0
BR09,G15,114265.0
BR09,G17,71807.0
BR09,G18,122891.0
BR09,G19,107788.0
BR09,O01,136264.0
BR09,O02,221050.0
BR09,O03,223311.0
BR09,O04,307407.0
BR09,O06,199232.0
BR09,O09,98667.0
BR09,O10,72135.0
BR09,O11,102815.0
BR09,O12,53803.0
BR09,O13,65090.0
BR09,O14,65619.0
BR09,O15,38004.0
BR09,O16,15632.0
BR09,O17,27199.0
BR09,O18,94467.0
BR09,O19,59546.0
BR09,O20,63495.0
BR09,O21,56426.0
BR09,OO50,75911.0
BR09,OO51,77644.0
BR09,OO52,81957.0
BR09,OO53,89037.0
BR09,OO54,90302.0
BR09,R02,153710.0
BR09,R03,387838.0
BR09,R04,124870.0
BR09,R06,59719.0
BR09,R09,200147.0
BR09,R12,155018.0
BR09,R14,201203.0
BR09,R15,198342.0
BR09,R16,170265.0
BR09,R17,195434.0
BR09,R18,97454.0
BR09,R19,196082.0
BR09,R20,48726.0
BR09,R21,57980.0
BR09,R22,124681.0
BR09,R22A,35093.0
BR09,R23,20442.0
BR09,R24,14381.0
BR09,R25,54097.0
BR09,R26,48264.0
BR09,R27,46588.0
BR09,R28,212935.0
BR11,BL01,62294.0
BR11,BL02,126657.0
BR11,BL03,64479.0
BR11,BL04,220056.0
BR11,BL05,185411.0
BR11,BL06,286674.0
BR11,BL07,425984.0
BR11,BL08,438787.0
BR11,BL09,293091.0
BR11,BL10,287495.0
BR11,BL11,762539.0
BR11,BL12,1021157.0
BR11,BL13,99278.0
BR11,BL14,151713.0
BR11,BL15,541099.0
BR11,BL16,170702.0
BR11,BL17,98120.0
BR11,BL18,425785.0
BR11,BL19,137119.0
BR11,BL20,95929.0
BR11,BL21,44237.0
BR11,BL22,48953.0
BR11,BL23,141687.0
BR11,BR01,238111.0
BR11,BR02,163114.0
BR11,BR03,86108.0
BR11,BR04,635688.0
BR11,BR05,126466.0
BR11,BR06,135327.0
BR11,BR07,309032.0
BR11,BR08,415772.0
BR11,BR09,359579.0
BR11,BR11,139307.0
BR11,BR12,265150.0
BR11,BR13,100501.0
BR11,BR14,369989.0
BR11,BR15,350869.0
BR11,BR16,432157.0
BR11,BR17,337958.0
BR11,BR18,142576.0
BR11,BR19,210743.0
BR11,BR20,87121.0
BR11,BR21,189645.0
BR11,BR22,155230.0
BR11,BR23,59918.0
BR11,G01,135234.0
BR11,G02,150327.0
BR11,G03,186957.0
BR11,G03A,26015.0
BR11,G04,231234.0
BR11,G05,164083.0
BR11,G06,105405.0
BR11,G07,201120.0
BR11,G08,181915.0
BR11,G09,299302.0
BR11,G10,252945.0
BR11,G11,138367.0
BR11,G13,228854.0
BR11,G14,506437.0
BR11,G15,240342.0
BR11,G17,129932.0
BR11,G18,348732.0
BR11,G19,973523.0
BR11,O01,243277.0
BR11,O02,264898.0
BR11,O03,296055.0
BR11,O04,405321.0
BR11,O06,182651.0
BR11,O09,169721.0
BR11,O10,147687.0
BR11,O11,108643.0
BR11,O12,70907.0
BR11,O13,102167.0
BR11,O14,107712.0
BR11,O15,58895.0
BR11,O16,28496.0
BR11,O17,48777.0
BR11,O18,126883.0
BR11,O19,109545.0
BR11,O20,103171.0
BR11,O21,109606.0
BR11,OO50,158283.0
BR11,OO51,165548.0
BR11,OO52,166322.0
BR11,OO53,143056.0
BR11,OO54,155933.0
BR11,R02,69237.0
BR11,R03,216378.0
BR11,R04,81111.0
BR11,R06,43366.0
BR11,R09,109752.0
BR11,R12,113013.0
BR11,R14,167167.0
BR11,R15,201876.0
BR11,R16,187645.0
BR11,R17,167613.0
BR11,R18,91183.0
BR11,R19,209633.0
BR11,R20,56681.0
BR11,R21,58297.0
BR11,R22,138087.0
BR11,R22A,35508.0
BR11,R23,24404.0
BR11,R24,15824.0
BR11,R25,55361.0
BR11,R26,64537.0
BR11,R27,53229.0
BR11,R28,252037.0
BR12,BL01,27401.0
BR12,BL02,54002.0
BR12,BL03,22147.0
BR12,BL04,67286.0
BR12,BL05,72704.0
BR12,BL06,109099.0
BR12,BL07,161319.0
BR12,BL08,141601.0
BR12,BL09,101419.0
BR12,BL10,127351.0
BR12,BL11,212852.0
BR12,BL12,526611.0
BR12,BL13,85119.0
BR12,BL14,69903.0
BR12,BL15,534392.0
BR12,BL16,151611.0
BR12,BL17,116081.0
BR12,BL18,365436.0
BR12,BL19,103524.0
BR12,BL20,86017.0
BR12,BL21,48899.0
BR12,BL22,58727.0
BR12,BL23,160110.0
BR12,BR01,175088.0
BR12,BR02,115512.0
BR12,BR03,45324.0
BR12,BR04,365564.0
BR12,BR05,77166.0
BR12,BR06,72168.0
BR12,BR07,269327.0
BR12,BR08,327636.0
BR12,BR09,302467.0
BR12,BR11,277347.0
BR12,BR12,45151.0
BR12,BR13,48035.0
BR12,BR14,226535.0
BR12,BR15,255154.0
BR12,BR16,329656.0
BR12,BR17,292963.0
BR12,BR18,88239.0
BR12,BR19,134359.0
BR12,BR20,60731.0
BR12,BR21,115101.0
BR12,BR22,91300.0
BR12,BR23,97608.0
BR12,G01,19025.0
BR12,G02,22452.0
BR12,G03,25158.0
BR12,G03A,3866.0
BR12,G04,32338.0
BR12,G05,20766.0
BR12,G06,10700.0
BR12,G07,32976.0
BR12,G08,32211.0
BR12,G09,48875.0
BR12,G10,67729.0
BR12,G11,29087.0
BR12,G13,35644.0
BR12,G14,94529.0
BR12,G15,47456.0
BR12,G17,40033.0
BR12,G18,86621.0
BR12,G19,147729.0
BR12,O01,39136.0
BR12,O02,58939.0
BR12,O03,49272.0
BR12,O04,75977.0
BR12,O06,58136.0
BR12,O09,8491.0
BR12,O10,9148.0
BR12,O11,6893.0
BR12,O12,7263.0
BR12,O13,5852.0
BR12,O14,6625.0
BR12,O15,4656.0
BR12,O16,2955.0
BR12,O17,3727.0
BR12,O18,10255.0
BR12,O19,12003.0
BR12,O20,11156.0
BR12,O21,10458.0
BR12,OO50,9409.0
BR12,OO51,9885.0
BR12,OO52,11374.0
BR12,OO53,12028.0
BR12,OO54,12326.0
BR12,R02,52779.0
BR12,R03,196344.0
BR12,R04,75845.0
BR12,R06,22510.0
BR12,R09,35518.0
BR12,R12,12731.0
BR12,R14,16555.0
BR12,R15,26345.0
BR12,R16,20090.0
BR12,R17,12334.0
BR12,R18,7315.0
BR12,R19,18849.0
BR12,R20,4148.0
BR12,R21,5371.0
BR12,R22,13260.0
BR12,R22A,6022.0
BR12,R23,2376.0
BR12,R24,1304.0
BR12,R25,5473.0
BR12,R26,6089.0
BR12,R27,5008.0
BR12,R28,36167.0
BR13,BL01,10549.0
BR13,BL02,24470.0
BR13,BL03,10116.0
BR13,BL04,33524.0
BR13,BL05,27977.0
BR13,BL06,39323.0
BR13,BL07,70308.0
BR13,BL08,46981.0
BR13,BL09,30160.0
BR13,BL10,35226.0
BR13,BL11,101761.0
BR13,BL12,383587.0
BR13,BL13,19993.0
BR13,BL14,21348.0
BR13,BL15,129571.0
BR13,BL16,26898.0
BR13,BL17,17985.0
BR13,BL18,58103.0
BR13,BL19,20000.0
BR13,BL20,18175.0
BR13,BL21,7423.0
BR13,BL22,22241.0
BR13,BL23,74893.0
BR13,BR01,39285.0
BR13,BR02,23669.0
BR13,BR03,12519.0
BR13,BR04,92320.0
BR13,BR05,17256.0
BR13,BR06,21925.0
BR13,BR07,50271.0
BR13,BR08,85835.0
BR13,BR09,71320.0
BR13,BR11,106147.0
BR13,BR12,47478.0
BR13,BR13,18832.0
BR13,BR14,214914.0
BR13,BR15,187770.0
BR13,BR16,204033.0
BR13,BR17,135809.0
BR13,BR18,51544.0
BR13,BR19,68433.0
BR13,BR20,28557.0
BR13,BR21,62104.0
BR13,BR22,44463.0
BR13,BR23,32086.0
BR13,G01,10730.0
BR13,G02,8133.0
BR13,G03,12500.0
BR13,G03A,1029.0
BR13,G04,16463.0
BR13,G05,9964.0
BR13,G06,7186.0
BR13,G07,14336.0
BR13,G08,12961.0
BR13,G09,16832.0
BR13,G10,20075.0
BR13,G11,7849.0
BR13,G13,15332.0
BR13,G14,53925.0
BR13,G15,28933.0
BR13,G17,11282.0
BR13,G18,19968.0
BR13,G19,55144.0
