0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,date
0.5414211670867954,0.4712137740814324,0.5880291048069948,0.36265807151649027,0.3939238671929653,0.5470565519256939,0.7446932761136991,0.5638476880121008,0.4698513846864977,0.46806682309156583,0.46443669166348733,0.6243777762202654,0.5651025604276888,0.5055698659885535,0.4926365977512937,0.5022871428008939,0.7342011347445867,0.7331202768934467,0.6215213592219783,0.5896359196584291,0.6126983593546448,0.5912660597364092,0.5799364869245117,0.5690250128466594,0.5767022829190384,0.7177126380730233,0.771027662942743,0.8338883649542268,0.5933780914630099,0.7229229902190578,0.39779001332906955,0.48739341351508775,0.46169706810416183,0.5561562114719147,0.4460915841362142,0.6218541279554237,0.9246161464587253,0.6210932371222663,0.5686886953668607,0.6026979981129214,0.36986934938633415,0.5079433313452495,0.48707179797624084,0.4375502775291817,0.3863219897934384,0.6179186369159995,0.8441773443060145,0.6244503410764546,0.5368957928879075,0.6293308083969776,0.5571416960243111,0.5254391017567385,0.6655524948692664,0.6293935682713246,0.6560614555067305,0.7749733719248498,0.8206219692918422,0.674089694935074,0.6393591321606183,0.6940381439637308,0.7968516483805277,0.6828910800807441,0.6966907028797252,0.919046698073349,0.8134233445092816,0.782028701453004,0.9104121230917862,0.9190207687065832,0.7334378830511327,0.9031683931282208,0.6848576001141247,0.8121585232859003,0.8405105811923953,0.7897408585974522,0.782640258894583,0.8088959666748757,0.9105404896943311,0.6503018449414433,0.6397211073445173,0.7287369848538754,0.5869513194626288,0.6409964592511888,0.8140203581539966,0.6198344481768043,0.6458704548226736,0.7086115760503929,0.8012211316014484,0.72178674245246,0.5435726182121738,0.6646974550053247,0.46808358971185665,0.5986034282011954,0.6795695270147024,0.6118832239275532,0.6368444569886421,0.6835789087487086,0.9142195666526932,0.7493701733132726,0.5205293180769212,0.5527629004553832,2017-01-01
0.5154870868216307,0.46292086643793046,0.4600937985267529,0.368208532219489,0.3846251873664327,0.497211171359494,0.5574681846632631,0.49097762868011496,0.42705955303443255,0.44521605549966126,0.4667554134897987,0.5884588918447086,0.4467423762543567,0.4387659481509323,0.4523845340858368,0.48033417831338765,0.5830154411778293,0.5047205999928192,0.5686971979348251,0.5072001930026144,0.5203906597281522,0.4951392906453413,0.37786515393485504,0.4176579012065105,0.4428267896726904,0.5520549717521286,0.5678218914196829,0.5486702070211164,0.46101414856115114,0.4810004712030823,0.38726257589755425,0.45682164740320375,0.34780105643817794,0.5737838022700069,0.4200163169465749,0.5542556070292948,0.674325550455935,0.45934166383048375,0.5256864541316311,0.4913480596783258,0.37018533894254974,0.47646142737769387,0.4050284017590969,0.4280221250361067,0.38458701062467165,0.5079436537097917,0.6602627708628251,0.47916970593520153,0.5064425528206427,0.5093145695993391,0.5048539497283414,0.45822357936515135,0.5258225018179651,0.5676677562086955,0.5158663084992036,0.6430607588393553,0.6245243401223882,0.43834609140857744,0.5344967361454186,0.5512075111719544,0.5890175781849918,0.563456679335893,0.5610603417825588,0.6778689954922391,0.631770978694996,0.6159302115158793,0.7037173195956371,0.6262671091348936,0.629960247774356,0.6182997932630981,0.7582306728544158,0.7367771776977876,0.5957022197643524,0.7644043519704209,0.6884246981302148,0.7885783899560433,0.7844832524500605,0.43592566729894944,0.5793496349269099,0.5528706706919277,0.6112399490256152,0.5922711510871566,0.4872342436654275,0.5667052325767051,0.5942980559624027,0.6340354811713287,0.6672471209013118,0.5978252308481562,0.47815425118758664,0.5655076173813803,0.4604835173715867,0.533716669205717,0.46750580098385225,0.49267352765563704,0.5142273917142954,0.573117499966952,0.663038625734216,0.5798191202950463,0.4563523469782144,0.473399521168449,2017-01-02
0.8410586554479291,0.9420052166238664,0.7738964489342723,0.9287906037490634,0.8371246356123323,0.9046770174285229,0.5502457737713307,0.6538948784081912,0.7703005515790627,0.8666396429742526,0.9511809044713145,0.931569648318825,0.8767579136460889,0.9097571467240048,0.8974231785350698,0.9073031888381687,0.9219799216804452,0.6642630884854469,0.7641634835152278,0.9018755894347915,0.777809919284813,0.8931864142284477,0.7960742762511347,0.90103638942209,0.9059851757787268,0.8422717825024446,0.8931485684278813,0.6931544369781085,0.5049252265004845,0.8789102347280288,0.9289832030941626,0.8930860582448037,0.8898825519928664,0.8898253518681691,0.879349268668078,0.8945727805111513,0.9029709954066164,0.5432890877468131,0.8539721139604459,0.6904324008546657,0.8605082332273086,0.900644264872871,0.8914518740012869,0.9197098511834846,0.8509477771898803,0.9149733392935921,0.927996490652851,0.5726847069381933,0.763030413888385,0.794767435776154,0.8960978671600575,0.8787230128318001,0.8373655739930159,0.8988879443259638,0.9079782691550811,0.843289981961802,0.9411770256454993,0.6087317852796617,0.7653134270330705,0.71519282978962,0.6653073531091558,0.90891039466994,0.86880456729783,0.9056188375593052,0.9054750930369488,0.9327274263218045,0.8576780512645115,0.624435563246395,0.8040929850556041,0.6868271453673604,0.8280531103210659,0.8544298701328469,0.6767357961457472,0.7840270272428017,0.7740427324160808,0.8418792044336673,0.7494697865129362,0.39468500045081667,0.5874170004079388,0.595135460639131,0.8564752501996937,0.8254160637473171,0.5310387896419994,0.8639525398125798,0.8389354347330856,0.8413252774411974,0.8558074063776223,0.583773919578529,0.6181760278964687,0.7859643553554205,0.8993024297224443,0.9136197504173378,0.876422447323042,0.6986076140121005,0.7994061225011497,0.7379685445692439,0.701476564601644,0.5606115680444375,0.6533825666795311,0.526709262296275,2017-01-03
0.8783915303862114,0.9598425747474836,0.7778035575789807,0.9303938568187601,0.8609208509135008,0.9119668955031627,0.6025701357467796,0.651350115296606,0.8068277049136904,0.9036956943347559,0.9727685914674646,0.9384291893428347,0.8756833087398845,0.8998148398404987,0.9029015180901464,0.8982169466798112,0.9220524969745905,0.6625834427499928,0.7619179902234497,0.9011557259155217,0.7194113963625042,0.8758025995770229,0.7832473880291151,0.9072609296159079,0.9157615029995189,0.8683753752633735,0.92011487798855,0.6908329358302577,0.48961089732283364,0.8879121646807281,0.9442598339476798,0.8903240507657688,0.9004668782376588,0.8887636315430135,0.8915531162927279,0.8905102933957337,0.9405646725476067,0.5117355431919066,0.8518453718741353,0.6789916712672822,0.8911290979254369,0.9031274361644338,0.9050582547280556,0.9275411435513309,0.874244665972994,0.9209835419847717,0.9511897210878222,0.5769932288792012,0.775320446741457,0.7918187857010789,0.8829652422471271,0.888973041031931,0.8374499734384331,0.8894843241779137,0.9303787180887415,0.8550249952589488,0.974716801032821,0.6139874990222164,0.7631660914990083,0.7227633899997217,0.6917987006418779,0.9266614181331018,0.895281822955708,0.9638572745632745,0.9315770724696065,0.959456802916045,0.8868403570445265,0.6374510043451804,0.8303974101130681,0.7235588925793335,0.7827126033968475,0.7696983755194772,0.6615676385884866,0.7590974948560854,0.7733943307768791,0.7961096021279173,0.7263784412009143,0.4111207242475972,0.5628907378735634,0.5984484495153771,0.8700906944874046,0.8094519970337658,0.547941276906311,0.8637326477787829,0.852733153992755,0.8344151273710311,0.852832593361143,0.5790469181359397,0.6177418474617894,0.7918770111689621,0.9196047196525552,0.921221357176316,0.8776147018951493,0.6915546863127635,0.7949096714599411,0.7379685445692439,0.7242639733951288,0.5614325010851198,0.6672466839077201,0.5314982941638822,2017-01-04
0.8615344078816033,0.9648243005786146,0.7982811944126598,0.9303938568187601,0.8809512865696246,0.9074901979119326,0.5963705097705108,0.6848438061601503,0.7980172692854992,0.8946425484146656,0.9799060412716828,0.9591747906896021,0.8935969239743804,0.9157495826746856,0.9162955427569778,0.9115848713703413,0.9394694491466807,0.6802454437565997,0.8020989518066757,0.9100783041314913,0.748624467976593,0.8901258510943695,0.7834813647300107,0.9151371533125696,0.925282947953865,0.8638248825167807,0.9348814592765948,0.6971302458683369,0.5248477038380673,0.904093065116882,0.9321859976375991,0.9147742008710757,0.9093857937079984,0.8997143969779159,0.8988924453414582,0.8904288187229731,0.9292248865990516,0.5339608864803483,0.8646902568016096,0.7017149225048566,0.9051477611911585,0.9219874574869222,0.9170849615731737,0.9384278668600795,0.8814534676423931,0.9223632024121199,0.9485859556506263,0.5742988434869412,0.7918306476212228,0.8023228952659237,0.8910640183355351,0.8980231409575569,0.8389673602812908,0.8970633371924405,0.9202181903879185,0.8426072437861012,0.9632053231625614,0.6452261591037264,0.7866266325349217,0.7248509626825521,0.7274115512707687,0.9325360083485239,0.9041193465778204,0.9463620135617467,0.9405736025219489,0.9527812451999644,0.8801564427621235,0.6607112613346016,0.8408248070535866,0.70555863084107,0.7747795754434063,0.7938813285018808,0.6958868449546263,0.7629713347274241,0.7722854770945821,0.7901750524934527,0.7331373198765275,0.41703626040781194,0.5749369643709918,0.5889657257333148,0.8688364564100274,0.8267236317741441,0.5775901350177275,0.8780087320312496,0.872191533552098,0.8653911943028321,0.8835494385282721,0.5890610825884649,0.6327331686931834,0.8089820376227119,0.9052721383452569,0.9213979035568464,0.8981371936200325,0.6959699670952906,0.8123457492373208,0.7412113206415849,0.6994685195264774,0.5649333891190487,0.6778317917568836,0.5282354619882649,2017-01-05
0.9055654288458466,0.9807511315991752,0.9042118253501479,0.9649567048287574,0.9498206113687725,0.957078696793608,0.7342969471047207,0.858108899562216,0.9223945842474536,0.9505063315747356,0.9905452134566344,0.9666007645577159,0.9418492568369489,0.9210300896495877,0.9228825944456097,0.9220307735325689,0.9357785461389483,0.828520137000076,0.8841990570993622,0.9208315439407636,0.816723038357161,0.9186131410919424,0.8350423471108398,0.9113115405304396,0.9429924049833684,0.9250382089682364,0.9242383100848552,0.8115263419881031,0.591706520513819,0.9153496705814269,0.9743161429454497,0.9320020046630055,0.9301273577581287,0.943396102937336,0.9221705582264422,0.9196332316361753,0.9450977261883223,0.685011647931342,0.9295659707807445,0.7382702033490547,0.9412124078167237,0.9355405748310369,0.9343806030670947,0.9571800404583114,0.9202467264083234,0.9695974363152525,0.9731084646396757,0.7112772758513559,0.8808538164380741,0.8506752968213637,0.9537984071380032,0.9216660977179213,0.8987974436429431,0.9316942730994471,0.9613650420612532,0.9020358698996008,0.9736058232933057,0.7876370687176248,0.8576148660440848,0.7948374742952973,0.8160244955706637,0.9564920589753156,0.9401458916626775,0.9729203517028598,0.9753627249307637,0.9714794404543591,0.9119347931525082,0.8233247069559915,0.920396035459341,0.7831508960820097,0.8699973810237356,0.8647837726033821,0.7705422177347914,0.8560367858589192,0.8719322282163924,0.8784383767839133,0.8111661586088945,0.5148744934424467,0.6818640699627588,0.6738903207535346,0.9312115930244825,0.8899434578893242,0.6512719069962284,0.9311341892473197,0.9525269031482734,0.9223335819271311,0.9445312071614846,0.7266674759240735,0.75124557662684,0.8690057409779893,0.9418771113584771,0.9445624634196009,0.9208341938987976,0.7625080833796869,0.868840898609414,0.7936514289644759,0.7440683862097105,0.6448066541051202,0.7350079216894025,0.6341810250956832,2017-01-06
0.5995971942475913,0.6329481560239248,0.6789317390593088,0.6307397100142785,0.6325802583348875,0.6960681180607057,0.5515638304916889,0.6482644864409564,0.6044042389226563,0.632525066754271,0.6052814004233388,0.6708020648671783,0.6437540931037914,0.6401525400892482,0.635020811634661,0.6635506596148751,0.6808143459244616,0.6163114263803272,0.729861951204864,0.6412512566880512,0.6361277730973307,0.6337649846139009,0.6070725474279629,0.7000098827095065,0.666563011495753,0.7816960544857481,0.7252685572751106,0.7265886663473236,0.5476576971420122,0.7169786426024055,0.639753365682047,0.6590198085507969,0.6807876747466236,0.8408617136760085,0.7075433013748432,0.7895426571344206,0.8011025202041335,0.6431983143722689,0.7899597756589011,0.7155748857767842,0.6548870436120892,0.6501513549833825,0.6371705141223355,0.7387850330880217,0.6586138976408294,0.800375606448331,0.7486920616290967,0.6513745251830622,0.7484865620735364,0.6840753755129614,0.716065214432477,0.6331253201609269,0.762549845107901,0.79329902379808,0.8001940913206146,0.7882300606215205,0.7891196658116542,0.6740020576518889,0.7595904470604136,0.7311037429743474,0.6723597595415333,0.6945696171116655,0.7228760596872907,0.8146568008307276,0.7419432384778424,0.7746578309850419,0.7737010409101163,0.7191646525177428,0.8029851221305541,0.690824122630037,0.7573721757536409,0.7374615017022715,0.7730529104943814,0.7889223892046466,0.8050821801568044,0.8061400119665945,0.76424813495219,0.4997569501597883,0.6736838536410735,0.6715101843987485,0.6924348493154365,0.7315012946677065,0.6574815349968479,0.7814376375221319,0.8082577962364225,0.8212738343596955,0.8350308194298287,0.7019986741098811,0.6339481821260997,0.7362561731226651,0.6341604582924326,0.6684688537511618,0.7137723226462932,0.7128012095888155,0.6930970658488971,0.7471221123982573,0.6889439145359845,0.6638377615295223,0.6179253874177619,0.5770737852564968,2017-01-07
0.45907941425699916,0.45548582068956134,0.45462145866770487,0.3612638454734934,0.44712387799430453,0.5162559286817071,0.37700564299586453,0.4681332848438432,0.41458917103319975,0.4331351630280257,0.46144264967484877,0.48047722586789143,0.4231233849793636,0.43997506150024995,0.4647820063172806,0.47153006223007166,0.5088808221968583,0.4444563556870012,0.4968196979872603,0.458833687260774,0.44010134131541634,0.4284186631850861,0.38449751600844917,0.4488948323285255,0.4511062252336354,0.5266579168692292,0.527737664169724,0.5380863937362889,0.4171885037755402,0.4978100035663476,0.3723296238414778,0.4648792065838008,0.42905695894359686,0.6229185370423069,0.48504383799664363,0.5837128103703637,0.6085368369377688,0.38680554452126087,0.5674420041069183,0.5229589796921674,0.4750210505514178,0.48354116191644086,0.42369404683173606,0.5166959777343014,0.43773156428079957,0.6118227598022049,0.6025904731213917,0.47414539837219566,0.5488559336807235,0.555095642150841,0.531853465240671,0.46412558948911536,0.5258225018179651,0.5702640512829812,0.595680652829831,0.6020116683364063,0.6213810855828223,0.4414461025479166,0.576462073815388,0.5553036579695362,0.5128125061785932,0.5080424549635292,0.49133051634391817,0.5973254039892406,0.5715947986948237,0.6313869738074385,0.5939438865873883,0.5446919493094211,0.6051319973516361,0.5770766544330148,0.6985589669314367,0.660436998118233,0.5806572378607285,0.6698726726174608,0.6602732565637782,0.6830250951614868,0.6822180043972161,0.4158616080440196,0.5677301016936612,0.557428524538519,0.5703120074578633,0.5406651047756796,0.514267859761394,0.5889644733306152,0.6140366599375903,0.6456099533807236,0.6336380175782544,0.5739628550358757,0.47562697514939106,0.5619047358142834,0.4760722817938794,0.4802772980973562,0.5080154340517832,0.5279147945683941,0.543891568090841,0.5853650738072732,0.5846528439492904,0.5679857358648474,0.4663904379975031,0.43668408638427103,2017-01-08
0.8473428587520124,0.9400757007136707,0.7734609774006799,0.9184456592804984,0.8702642258588809,0.8885089444257128,0.5402900525288424,0.6312434435129168,0.7609759712399778,0.8832637065783949,0.9492742089885392,0.9148165277779422,0.8583650639029831,0.8866056352091907,0.8890805250328451,0.8797866760413853,0.8997863603240355,0.6085876109227784,0.7462926971334011,0.8734277855931144,0.704535019954723,0.8491630628823277,0.755299415541488,0.8835894399200265,0.9120072726161167,0.854376089843054,0.8906232477838866,0.655290443172049,0.47136785666197567,0.8760724184559421,0.9166515412020885,0.8667578097624319,0.8734376172109733,0.860187753723941,0.8772652487944447,0.8791409012328827,0.8858936478959826,0.4933211385457039,0.8285656564816368,0.6690065164089252,0.8849676709059773,0.8827938266284501,0.8938177390492453,0.9093187879105531,0.8638136746844014,0.9174172776893877,0.9108637100290903,0.555123552147942,0.7634152730245457,0.78130111588634,0.8835335811461179,0.8574001462415088,0.8369434182759254,0.8742913736821035,0.9084820817474004,0.8359701818989665,0.9424490339075442,0.5901324267761298,0.7362438224232193,0.7056055191487317,0.6993146139416972,0.8814840011936188,0.8674522517199263,0.8911819003477823,0.896169474151845,0.9379704253117713,0.8229897263739828,0.593531126657683,0.7999185658229021,0.6615724424172407,0.8103417104585092,0.755341040061402,0.6329683381856601,0.7292322375043441,0.7569079929644511,0.7866281430034628,0.7094544735997472,0.3842095313050962,0.5683212160438152,0.5810282853485709,0.8450793862736846,0.783313770183051,0.5149352808564408,0.8434637352060486,0.8387389018135589,0.8106596099388449,0.8413528073850357,0.5787248974304225,0.6089474564059156,0.7810077953318186,0.9011894982358347,0.8870716395378816,0.8809631264290806,0.6839929543926391,0.7894619320409879,0.7208417603838403,0.6701259796146427,0.5598422353724273,0.6539250944342947,0.526608641097532,2017-01-09
0.8585630334005027,0.9618645435563538,0.7965974052864102,0.9389911744519059,0.8970956749939413,0.9007186427473561,0.5762003419319608,0.6698286397724899,0.7930864617484971,0.9105728151635423,0.9714540033102355,0.93062797625387,0.8810385695184481,0.9149206046010753,0.9097542405077674,0.9051928288644394,0.922922815572444,0.6401268911387213,0.7809538087544625,0.9021784505764509,0.7356568172772008,0.8679048587285737,0.769855070592628,0.8995996409715544,0.9206973402606301,0.8764750324059936,0.910461942326005,0.6650865060542477,0.4721757425791334,0.8682928596127486,0.9491826230296402,0.8935035341386797,0.892156644792182,0.893198903204548,0.890109589383283,0.8943701780584397,0.9067317130787369,0.49768823850760513,0.8564196299203747,0.691837241619298,0.9223759757899879,0.9060935848564202,0.9085759330389621,0.926264266615605,0.8753541896227013,0.9197688606408023,0.9236189313471557,0.5689803434630362,0.7818501466735257,0.7897609396187621,0.8960978671600575,0.8805758724907174,0.8553549455801291,0.8993918348609152,0.9137502751790747,0.8554006656647121,0.951145607997839,0.6044509053626603,0.765820976780809,0.7325473512935832,0.6917987006418779,0.9120971672726412,0.8825547636427535,0.9205746346045396,0.9124568586634713,0.9436305802566833,0.8555493877435378,0.6246787005607317,0.8224120250718188,0.6973140775422433,0.7920006635686954,0.7650174602626272,0.6697424184197902,0.7318139940678193,0.7537871081238374,0.7742158846790169,0.7120984272628191,0.38616710369950397,0.5702639909346594,0.5801773850003792,0.8724572188987261,0.8112331108485727,0.5000613568526371,0.8588427063769681,0.8584454337133842,0.8419027792719733,0.8641892724632497,0.5821947472414275,0.6286393626265065,0.7989239060268106,0.9175109436530099,0.9222446575840839,0.8688392548523897,0.7014007222152355,0.8048609603539448,0.7469663957393162,0.697455376355546,0.5564057727145868,0.6718610408668295,0.5416824782464642,2017-01-10
