0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,date
5.995442189013215,0.45021271350516073,-0.6006873540223113,-1.1419747033175727,0.944475691511891,0.174668288758329,0.4113858493266079,-0.22736439866800087,-0.4914530762991668,-0.06233264388619033,-0.09545328707744542,-0.764115226359077,-0.48503981127092255,-0.05507644619279428,0.1553360864391231,0.22758663349993194,2017-06-01
3.985585322565379,0.586419742654537,-0.9307958271977703,-0.8717915465167922,0.6490012292820266,-0.3903697700263046,0.029446171050685047,0.2319055591210207,-0.027672375701168143,-0.5459853426633291,0.0999320824786052,-0.30027788196248034,-0.5418409263602909,-0.4816521307799131,0.132770417241431,0.32492014520747176,2017-06-02
2.76059452301283,2.878637387730199,-1.6126064861058307,-0.7683603814350931,0.33696076128769215,-0.19910955794310395,-0.0536973424179493,-0.07810692001287851,0.16598632365539576,-0.7603337124382911,-0.6316863695630407,-0.3471878091799912,-0.27378968684846033,0.37003654442479067,0.23659641551515206,0.10383958776580997,2017-06-03
4.877359753077205,2.6290484775576166,-0.325176517172456,0.5487484042771233,-0.24280047710666905,-0.8546123416139817,-0.18791363104221948,-0.00532100990757076,-0.3298444716434457,-0.6073241372377125,-0.24831185098488218,-0.004693362827352001,-0.28242014114610986,-0.18033608194550707,0.430445676432359,0.34072452879715837,2017-06-04
7.311725060342272,-0.5841606247826735,-0.12277417592465752,-0.09325649250203967,0.5650578382548836,-0.6270018268206661,-0.3495827720231366,-0.2663706034001527,-0.16611693605065847,-0.2913821409983605,-0.09739435627443327,0.07380832495698796,-0.362065977798951,-0.17465956940539082,0.18646928215155842,-0.1285085551371964,2017-06-05
6.477677772596013,-0.8918125025376352,-1.0435653384270458,0.08701458096047807,0.4537774017683014,-0.47765832935612035,-0.4486539382101113,-0.22326105863074472,-0.20619849168274165,-0.08551054998874326,-0.13187723731522422,-0.19583167606563182,-0.10856965878729084,0.18867691905724468,0.17061592953559243,0.0742858541229005,2017-06-06
5.9916557990789885,-0.675516999222032,-0.9140165498022392,-0.18905720864498937,0.357117441748055,-0.4964227077402852,-0.6251899007572445,-0.1220175610986045,-0.20590918707032074,-0.08269056904923709,-0.28781073999441464,-0.39853905686664737,-0.26098952560243854,0.08577243829463431,-0.06677595934854626,0.0591561824613108,2017-06-07
5.035654144464124,-0.4776547345481522,-1.2803170099709398,-0.32794391580035864,0.27843946183664425,-0.6684685285258624,-0.6843339667980275,-0.24123394121800631,-0.12516673819395085,-0.44961637926331777,0.04932446067304713,0.07582604253327753,-0.08469309216014943,0.033821045489688784,0.27290768945175076,-0.017907687093438242,2017-06-08
3.702577594063354,0.3580121380126997,-1.245969159670258,-0.5464510179099983,0.5676921951525155,-0.6005891676236553,-0.41561947667441623,-0.12785665302951182,0.229959034818219,-0.17298098062001366,0.14213328443206047,-0.3647126802012126,0.012949445168288803,-0.3031933395564501,0.5325002634914662,-0.0482635800663877,2017-06-09
2.0979035667595944,2.8951830814492157,-1.7757994876336742,-0.6218296846028606,0.2173780677364742,-0.1647157386730965,-0.25812796862992726,-0.3991022892058537,0.5012373450570349,-0.3941960489398369,0.013930070669117795,-0.2563428836863121,-0.0782724476817522,0.1664893074246619,-0.09716386287163721,0.2279159526276461,2017-06-10
4.017850661150078,2.8020168189408583,-0.08441807756163415,0.14755297371645268,-1.085826125219502,-0.9436800671296132,-0.6201038222186337,-0.21561444330170973,0.7305626399998922,-0.1123347985201845,0.21598590335283846,-0.6183084864548057,0.05741102602287796,-0.10479257265608184,-0.18474851400883163,0.10838901584493917,2017-06-11
6.4230030827985996,-0.3779481039191629,-0.06994013876096791,-0.7442857421729099,-0.0012479247628152238,-0.6782002260369102,-0.4249014495877599,0.35172391077972065,0.05669041828670472,-0.48866858101462196,0.2370936773140689,-0.3454765263460444,-0.20956557261408845,0.0753809341629511,0.14339506048363054,0.06867726513725261,2017-06-12
6.151449025916744,-0.562430730790187,-0.8831528398924006,-0.4080705043453944,0.011791437904459329,-0.494855221971637,-0.6021672456171402,0.4414323929287533,-0.21906148596853883,-0.3631964098768233,-0.0027885866855272396,-0.3202403253951709,-0.05033438810334657,0.4540633997219546,0.31058322017322443,0.13445186068079557,2017-06-13
5.877891797912091,-0.5594242189190952,-1.129810395796251,-0.5634274249131848,0.10307789819109857,-0.540039852367053,-0.5713445152038134,0.4388491837646918,-0.2023789618294731,-0.4087735265726879,0.03759215443556983,-0.20648735291335601,-0.18240195489700664,0.24298799251253134,0.28318497697899375,0.043135398336982086,2017-06-14
5.4468633684517584,-0.308848971815541,-1.2591277912896086,-0.5549648405544555,0.008494628118012245,-0.4782056405885027,-0.6976226050481779,0.46965303219969023,-0.15926702525708555,-0.25928351431178803,-0.01069442368854089,-0.2620108919928987,-0.26386034807932335,-0.09083141507635442,0.1704157739943462,-0.10636469885431116,2017-06-15
3.6931205370125695,0.4850285012371849,-1.1941002823009872,-0.7059415864827896,0.34374762987477514,-0.2808983857823406,-0.48218454745989214,0.39528692931072074,-0.02007284456952399,-0.18366754673500305,0.14052836124073279,-0.22520471265654385,0.004702185361971677,-0.2870713139013674,0.5289827433898053,0.052716133306456754,2017-06-16
2.5867367330054885,2.8628918004673833,-1.5739784129188112,-0.21805557820850566,0.0039036088172296566,0.33911395351786566,-0.0022276340728045224,0.41707463280164864,0.44262361688937435,-0.2146041974338407,0.03978319631546638,-0.30062940126153387,-0.23675991213039715,0.19355174831476288,-0.03175743306464796,0.17986630698808007,2017-06-17
