0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,date
0.521133,-0.26109245,-0.4175252,-0.70119786,0.24294966,0.60145545,-0.7448144,0.82423437,-0.22242096,0.07286336,0.521079,-0.16773449,-0.6897793,-0.2542684,-0.036425974,0.42580885,2017-06-01
0.112228446,0.09326925,-0.3635074,-0.8406638,-0.30836934,0.23814969,0.25803512,-0.033787757,0.46729293,-0.70808554,0.3085319,-0.62305117,-0.40925735,-0.56444776,0.3392274,0.6854254,2017-06-02
0.5917604,0.4794271,-0.46217185,-0.9050868,-0.19274847,-0.13225313,-0.27446714,0.044105247,-0.0035749113,-0.7546121,0.57213664,-0.37934804,-0.46326104,-0.7539969,-0.068162024,0.4204427,2017-06-03
0.51107204,-0.081880145,-0.5780404,-0.49176565,-0.62858415,-0.41813838,-0.4464214,-0.09811791,0.48525992,-0.2554248,-0.3350805,-0.50458837,-0.36750928,-0.600096,-0.0051355767,-0.29403526,2017-06-04
0.24673885,-0.51528585,-0.21184689,-0.042094175,-0.5633302,0.09850865,-0.26457185,0.4427248,0.9041381,-0.39547214,-0.5320382,-0.5100462,-0.46390325,0.345201,0.2497234,-0.11226066,2017-06-05
0.11723062,-0.5910956,-0.19260664,-0.5434618,-0.45736277,0.34307364,-0.6807549,0.5074864,0.539157,-0.32088456,0.065994434,-0.20262142,-0.46410337,-0.5376316,0.55614746,0.76445746,2017-06-06
0.0366202,-0.5341863,-0.5263436,-0.073932454,-0.14409682,0.5657134,-0.3060312,0.5291499,0.26282007,0.4898623,0.16079654,-0.76997006,-0.10648601,-0.3508008,0.433831,0.79749525,2017-06-07
0.11101925,-0.4563964,0.03639406,-0.5016081,-0.6812826,0.7043278,-0.0381392,0.3641081,-0.07827451,0.20883864,-0.2926944,-0.7146448,-0.22775675,-0.73600125,0.1446295,0.48341462,2017-06-08
0.24487898,-0.13740648,-0.6877854,-0.055495802,-0.28202632,0.07078088,-0.22898304,-0.18135518,0.5626758,0.1384533,0.3008904,-0.6992792,-0.21750502,-0.025551008,0.7120861,0.71994025,2017-06-09
0.53674376,-0.14617802,-0.78375864,-0.81226957,-0.015339879,0.2419469,0.4025693,0.00065989036,-0.40619168,-0.62342167,0.34344774,-0.12760265,-0.13537863,-0.40555966,0.7473339,0.122669674,2017-06-10
-0.21078117,-0.41866705,-0.86712104,-0.18732801,-0.02162416,-0.65518147,0.30379206,-0.23615809,0.5185648,-0.09266967,-0.3253055,-0.7339572,0.48001054,-0.7027556,0.27286166,0.42498454,2017-06-11
-0.26049548,-0.72344387,-0.7575663,0.15122257,0.3696044,0.18974595,0.12295883,0.6402149,0.52165234,0.07203657,-0.58003527,-0.66521186,0.22772023,-0.41976917,0.3567025,0.52080077,2017-06-12
0.3356484,-0.3932177,-0.4901874,-0.06730863,-0.13558923,0.37112215,0.21444099,0.6202819,0.7815393,-0.36700293,-0.11222058,-0.82831705,0.14981541,0.032943573,0.2524919,0.5086376,2017-06-13
0.66214406,0.06940766,-0.35829157,-0.0035810596,0.18525411,0.62609196,0.1959966,0.72409993,0.64183587,-0.33089262,-0.0019907195,-0.7141237,-0.34390137,0.65104246,0.034747437,-0.18139803,2017-06-14
0.5124269,0.13954155,-0.044182163,-0.56192005,-0.67921484,0.43672866,0.10112056,0.20141214,0.4828914,-0.6006555,-0.6059538,-0.84564924,-0.2411749,-0.83954906,-0.17233649,0.18998101,2017-06-15
0.3632251,-0.03259886,-0.5784088,-0.15988964,0.07457065,0.46913108,-0.46256775,-0.010202479,0.22029729,-0.187567,0.087868564,-0.079149894,-0.6622031,0.055687968,0.85370004,0.6118778,2017-06-16
0.6167573,0.39013237,-0.79983944,-0.6544302,0.32571658,-0.5530957,-0.18997179,0.26823705,0.35032,-0.6027897,0.71881175,-0.70113075,0.27201608,-0.5641118,-0.12144848,0.6064817,2017-06-17
0.7871286,-0.24659593,-0.81569755,0.070726365,-0.06771998,-0.4709071,-0.5692897,0.4347312,0.5546346,-0.5617281,-0.4653154,-0.27365926,0.06316765,-0.3846819,0.43988708,-0.39291584,2017-06-18
0.077586755,-0.84552956,-0.7041384,-0.1674784,-0.45868886,-0.39510244,-0.36425263,0.6334118,0.56707263,0.22225672,-0.082352005,-0.59605634,0.544148,-0.52792215,0.08070101,0.34278172,2017-06-19
0.30384162,-0.69808674,-0.8120228,0.615502,0.15431789,-0.005173622,-0.78346306,0.6638873,0.44917908,0.7515016,-0.2733242,-0.47557572,-0.1868417,0.15996209,0.4234865,0.20084399,2017-06-20
0.3940158,-0.6834326,-0.52286184,-0.40569952,-0.37433067,0.2701277,-0.12788114,0.64682305,0.15107048,-0.3920153,-0.4372683,-0.48979455,0.31410465,-0.77092063,0.35029113,0.27225816,2017-06-21
0.41983935,-0.43019992,-0.6309778,-0.29079247,-0.053471472,0.4907428,-0.48702836,0.57900965,-0.20433895,0.080352426,-0.3758676,-0.5583874,-0.20965013,-0.79506624,0.38560513,0.47012618,2017-06-22
-0.0005895856,-0.33355984,-0.5292164,-0.71235144,-0.4349554,0.2877851,0.040848654,0.4153526,-0.16415142,0.7894988,0.43436962,-0.8479695,-0.39886594,-0.20528726,-0.6870923,-0.08812387,2017-06-23
-0.18130414,-0.6926603,-0.93096673,-0.46711358,0.12041026,-0.11283503,0.5678871,-0.06389929,-0.5734936,0.6953361,0.20537418,-0.5548701,0.33187434,-0.2606222,0.53080213,0.0012092274,2017-06-24
0.19949433,-0.68022776,-0.9147403,-0.2698351,0.2337095,-0.5280964,-0.1616724,0.2339743,0.26695305,-0.36052433,-0.46440712,0.012502721,0.13254459,-0.48372227,0.6864742,-0.10514308,2017-06-25
-0.2275277,-0.7638393,-0.5448272,-0.77599525,-0.5406201,-0.19792798,0.037226744,0.55683446,0.73051155,-0.3023267,-0.45489913,-0.64819247,-0.21452825,-0.5954344,-0.37050974,-0.030832266,2017-06-26
-0.04833146,-0.61902654,-0.7880618,-0.26527408,-0.053982638,-0.122554876,-0.74998724,0.41653967,0.14475831,0.5693148,0.014031644,-0.5702875,-0.2481027,-0.7429358,0.26851624,0.72534025,2017-06-27
0.18444274,-0.5085788,-0.6621892,-0.5424428,-0.11820265,0.24074648,-0.4403742,0.6740791,0.4357149,0.6622429,0.58048594,-0.6952355,-0.58408034,0.49063918,-0.29778767,0.13415386,2017-06-28
0.3748724,-0.8118262,-0.55453694,-0.58616936,-0.5993389,0.39989188,-0.41965237,0.6286132,0.028901847,0.12201833,-0.33197078,-0.15587078,-0.3550638,-0.41336522,0.44805655,-0.22861975,2017-06-29
-0.25051832,-0.7122413,-0.7859665,-0.18140878,-0.29817468,0.3476698,-0.23357154,-0.0281603,-0.26119864,0.8982685,0.0632551,-0.3114315,-0.6475137,0.4332671,0.5904685,-0.10920334,2017-06-30
0.18725593,-0.21401192,-0.80375636,-0.6192374,-0.10545084,-0.3074915,-0.65703315,-0.1915325,0.0030031821,0.46651876,0.24496908,0.19395775,-0.84368384,0.24001655,0.39816177,-0.35298812,2017-07-01
0.025650904,-0.06794503,-0.8464204,-0.64339006,0.48179758,-0.30089217,-0.581416,-0.11012022,0.37434605,-0.3386897,-0.40095744,0.47012576,-0.922823,0.12846735,0.5723125,-0.3707739,2017-07-02
-0.39541286,-0.19233909,-0.7109786,-0.786767,0.60497457,0.0016698226,0.2075499,0.20526929,0.7908515,-0.78858095,-0.19973275,0.09631109,-0.8474986,0.39524546,0.506224,0.22749467,2017-07-03
-0.59854865,-0.6171297,-0.8562919,-0.6668294,0.5421672,-0.69253683,0.06310273,0.0689746,0.7444397,-0.69079864,-0.43962333,0.24695773,-0.41327697,-0.29920456,0.44895828,0.21107218,2017-07-04
-0.26769212,-0.22896463,-0.6290058,-0.69530946,-0.16002592,-0.12703982,-0.38879007,0.09056176,0.7417105,0.046135135,-0.2831514,-0.555532,-0.8585564,-0.09906948,-0.1738966,0.073818475,2017-07-05
-0.3598424,-0.80858517,-0.6929066,0.015387328,0.27138767,0.6185403,-0.02394538,0.5872606,0.4434713,0.45272043,-0.16418226,-0.2626449,-0.47956815,0.553317,0.77072966,0.51182777,2017-07-06
-0.1686375,-0.47359622,-0.2045578,-0.88025224,-0.6610283,0.38238907,0.36902115,-0.21121433,0.5304852,-0.72345877,-0.16749792,-0.030298417,-0.69714427,-0.19596605,0.70387053,0.2291953,2017-07-07
-0.16588591,-0.600008,-0.8956774,-0.65520716,0.25826582,0.29550093,0.4727374,-0.1293192,-0.37562227,0.08349837,-0.34441587,0.043352474,-0.5763769,-0.024029108,0.8151971,-0.24099994,2017-07-08
0.006918075,-0.2370552,-0.9276926,-0.20716636,0.4732465,-0.07906735,0.07526064,-0.1344819,0.14560117,-0.018123418,-0.6609707,-0.5211173,-0.48469785,-0.52879435,0.6594229,0.09379834,2017-07-09
